condition,condition_label,initialization,mutation,seed,run_id,generation,best_search_fitness,wikitext2_ppl,stage2_candidate_evaluations_cumulative,stage2_evaluated_tokens_cumulative,total_candidate_evaluations_cumulative,total_evaluated_tokens_cumulative,stage2_runtime_minutes_cumulative,total_runtime_minutes_cumulative
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,24,0.63525390625,,649,1180160,1221,2179584,9.940321581003566,19.4736549143369
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,25,0.63232421875,,676,1229312,1248,2228736,10.157005889100644,19.690339222433977
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,26,0.6328125,11.03125,703,1278464,1275,2277888,11.225453542149626,20.758786875482958
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,27,0.6318359375,,730,1327616,1302,2327040,11.432091605989262,20.965424939322595
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,28,0.6318359375,,757,1376768,1329,2376192,11.632009565155021,21.165342898488355
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,29,0.6318359375,,784,1425920,1356,2425344,11.845524091087281,21.378857424420616
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,30,0.63232421875,,811,1475072,1383,2474496,12.046845747383001,21.580179080716334
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,31,0.63232421875,11.03125,838,1524224,1410,2523648,13.125848887154522,22.659182220487857
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,32,0.62744140625,,865,1573376,1437,2572800,13.329287336572694,22.86262066990603
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,33,0.62744140625,,892,1622528,1464,2621952,13.525529704902631,23.058863038235966
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,34,0.62744140625,,919,1671680,1491,2671104,13.738257114503844,23.271590447837177
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,35,0.626953125,,946,1720832,1518,2720256,13.934892627185521,23.468225960518854
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,36,0.626953125,10.984375,973,1769984,1545,2769408,15.00760107007033,24.54093440340366
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,37,0.626953125,,1000,1819136,1572,2818560,15.208979163419766,24.742312496753097
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,38,0.626953125,,1027,1868288,1599,2867712,15.410604921371366,24.943938254704697
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,39,0.6279296875,,1054,1917440,1626,2916864,15.608710174588486,25.14204350792182
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,40,0.626953125,,1081,1966592,1653,2966016,15.827496611637374,25.360829944970707
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,41,0.626953125,10.984375,1108,2015744,1680,3015168,16.9237837953493,26.457117128682633
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,42,0.626953125,,1135,2064896,1707,3064320,17.137019241570183,26.670352574903518
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,43,0.626953125,,1162,2114048,1734,3113472,17.345436624088325,26.878769957421657
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,44,0.626953125,,1189,2163200,1761,3162624,17.561075311301586,27.09440864463492
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,45,0.62646484375,,1216,2212352,1788,3211776,17.78036630866894,27.313699642002273
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,46,0.62744140625,10.984375,1243,2261504,1815,3260928,18.86752436438886,28.40085769772219
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,47,0.62744140625,,1270,2310656,1842,3310080,19.076625141416056,28.609958474749387
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,48,0.626953125,,1297,2359808,1869,3359232,19.290865397802555,28.824198731135887
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,49,0.626953125,,1324,2408960,1896,3408384,19.49525357960568,29.028586912939016
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,0,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed0,50,0.62744140625,10.984375,1351,2458112,1923,3457536,19.694351022969933,29.227684356303264
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,1,0.79296875,12.5234375,28,49664,600,1049088,1.656421649005885,11.239754982339218
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,2,0.6728515625,,55,98816,627,1098240,1.87238154586715,11.455714879200483
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,3,0.65625,,82,147968,654,1147392,2.0817760982162627,11.665109431549597
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,4,0.65576171875,,109,197120,681,1196544,2.280465087768001,11.863798421101334
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,5,0.64599609375,,136,246272,708,1245696,2.4746413100045173,12.05797464333785
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,6,0.6455078125,11.78125,163,295424,735,1294848,3.554283498856239,13.137616832189572
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,7,0.64599609375,,190,344576,762,1344000,3.7526197914034127,13.335953124736745
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,8,0.64599609375,,217,393728,789,1393152,3.9564002342677367,13.53973356760107
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,9,0.646484375,,244,442880,816,1442304,4.156590193253942,13.739923526587274
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,10,0.64599609375,,271,492032,843,1491456,4.360511741484515,13.94384507481785
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,11,0.646484375,11.78125,298,541184,870,1540608,5.434966094551298,15.018299427884632
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,12,0.6455078125,,325,590336,897,1589760,5.659184750371302,15.242518083704635
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,13,0.646484375,,352,639488,924,1638912,5.87022517346777,15.453558506801103
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,14,0.6455078125,,379,688640,951,1688064,6.077517309800411,15.660850643133745
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,15,0.64599609375,,406,737792,978,1737216,6.284007191254447,15.86734052458778
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,16,0.640625,11.78125,433,786944,1005,1786368,7.367573065590113,16.950906398923447
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,17,0.64013671875,,460,836096,1032,1835520,7.572642277600243,17.155975610933577
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,18,0.64013671875,,487,885248,1059,1884672,7.797059466154314,17.380392799487648
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,19,0.64013671875,,514,934400,1086,1933824,8.01097289690127,17.594306230234604
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,20,0.64111328125,,541,983552,1113,1982976,8.22061086387063,17.803944197203965
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,21,0.640625,11.78125,568,1032704,1140,2032128,9.287659521920917,18.87099285525425
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,22,0.64013671875,,595,1081856,1167,2081280,9.487463596269178,19.070796929602512
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,23,0.64111328125,,622,1131008,1194,2130432,9.70393132113386,19.287264654467194
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,24,0.640625,,649,1180160,1221,2179584,9.904271334432996,19.48760466776633
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,25,0.64013671875,,676,1229312,1248,2228736,10.099086212871287,19.68241954620462
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,26,0.64013671875,11.78125,703,1278464,1275,2277888,11.163712790220355,20.747046123553687
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,27,0.640625,,730,1327616,1302,2327040,11.36769497070151,20.951028304034843
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,28,0.64013671875,,757,1376768,1329,2376192,11.578885138787639,21.162218472120973
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,29,0.64013671875,,784,1425920,1356,2425344,11.794629408651963,21.377962741985296
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,30,0.640625,,811,1475072,1383,2474496,11.999087608838455,21.582420942171787
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,31,0.640625,11.78125,838,1524224,1410,2523648,13.070500682822118,22.65383401615545
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,32,0.6396484375,,865,1573376,1437,2572800,13.272226353020718,22.855559686354052
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,33,0.640625,,892,1622528,1464,2621952,13.472621917421929,23.055955250755265
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,34,0.62255859375,,919,1671680,1491,2671104,13.672936642100103,23.256269975433437
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,35,0.62255859375,,946,1720832,1518,2720256,13.878980816838641,23.462314150171974
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,36,0.6220703125,11.53125,973,1769984,1545,2769408,14.942428913821155,24.52576224715449
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,37,0.623046875,,1000,1819136,1572,2818560,15.140510877485697,24.72384421081903
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,38,0.62255859375,,1027,1868288,1599,2867712,15.347429084335454,24.930762417668788
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,39,0.62255859375,,1054,1917440,1626,2916864,15.547784115319761,25.131117448653093
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,40,0.62158203125,,1081,1966592,1653,2966016,15.768313891572568,25.3516472249059
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,41,0.62158203125,11.53125,1108,2015744,1680,3015168,16.839412668005874,26.422746001339206
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,42,0.62158203125,,1135,2064896,1707,3064320,17.036170020885766,26.6195033542191
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,43,0.62158203125,,1162,2114048,1734,3113472,17.23355849980532,26.81689183313865
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,44,0.62158203125,,1189,2163200,1761,3162624,17.443796373500177,27.027129706833513
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,45,0.6220703125,,1216,2212352,1788,3211776,17.64954011348697,27.232873446820303
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,46,0.62158203125,11.53125,1243,2261504,1815,3260928,18.70904902368784,28.29238235702117
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,47,0.62158203125,,1270,2310656,1842,3310080,18.91718922612102,28.500522559454353
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,48,0.6162109375,,1297,2359808,1869,3359232,19.118258617523438,28.70159195085677
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,49,0.6162109375,,1324,2408960,1896,3408384,19.324269016917484,28.90760235025082
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,1,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed1,50,0.6162109375,11.375,1351,2458112,1923,3457536,19.520811328819644,29.104144662152976
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,1,0.62939453125,11.3515625,28,49664,600,1049088,1.7097428936511279,11.326409560317794
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,2,0.623046875,,55,98816,627,1098240,1.9202975302857037,11.53696419695237
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,3,0.62255859375,,82,147968,654,1147392,2.1166417280367265,11.733308394703393
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,4,0.62353515625,,109,197120,681,1196544,2.3149692126705,11.931635879337167
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,5,0.61767578125,,136,246272,708,1245696,2.5244596569798885,12.141126323646555
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,6,0.61083984375,11.2890625,163,295424,735,1294848,3.597691331617534,13.214357998284202
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,7,0.60986328125,,190,344576,762,1344000,3.7978853294470656,13.414551996113733
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,8,0.60888671875,,217,393728,789,1393152,4.003403319216644,13.62006998588331
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,9,0.59814453125,,244,442880,816,1442304,4.202841244731099,13.819507911397766
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,10,0.59814453125,,271,492032,843,1491456,4.411357442933755,14.028024109600421
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,11,0.59814453125,11.203125,298,541184,870,1540608,5.492094676530299,15.108761343196965
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,12,0.59814453125,,325,590336,897,1589760,5.72444923586833,15.341115902534996
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,13,0.5986328125,,352,639488,924,1638912,5.933547823464808,15.550214490131475
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,14,0.59814453125,,379,688640,951,1688064,6.1455180718485884,15.762184738515256
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,15,0.59814453125,,406,737792,978,1737216,6.3546736533675965,15.971340320034264
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,16,0.59814453125,11.203125,433,786944,1005,1786368,7.429046580847353,17.04571324751402
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,17,0.59814453125,,460,836096,1032,1835520,7.653899668863354,17.27056633553002
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,18,0.5986328125,,487,885248,1059,1884672,7.862380628784497,17.479047295451164
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,19,0.5986328125,,514,934400,1086,1933824,8.069894264203807,17.686560930870474
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,20,0.59814453125,,541,983552,1113,1982976,8.27739113533559,17.894057802002255
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,21,0.5986328125,11.203125,568,1032704,1140,2032128,9.354869553314833,18.9715362199815
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,22,0.59814453125,,595,1081856,1167,2081280,9.55419868999937,19.170865356666035
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,23,0.59814453125,,622,1131008,1194,2130432,9.78426986661895,19.400936533285616
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,24,0.59814453125,,649,1180160,1221,2179584,9.996678993982885,19.61334566064955
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,25,0.5986328125,,676,1229312,1248,2228736,10.208292985583345,19.824959652250012
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,26,0.5986328125,11.203125,703,1278464,1275,2277888,11.276922524464316,20.89358919113098
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,27,0.5986328125,,730,1327616,1302,2327040,11.48154752740326,21.09821419406993
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,28,0.5986328125,,757,1376768,1329,2376192,11.694032186130062,21.31069885279673
depthwarm_interaction,Depth→Joint warm start + interaction-aware mutation,depth_warm,interaction_aware,2,thesis_depthwarm_interactionaware_joint_mistral_s0.25_qproj3.0_g50_o16_seed2,29,0.59814453125,,784,1425920,1356,2425344,11.892919951848064,21.50958661851473
